steps_back,steps_forward,steps_back_spacing,steps_forward_spacing,add_downstream_data,add_upstream_data,max_depth,num_leaves,min_child_samples,n_estimators,learning_rate,reg_alpha,reg_lambda,colsample_bytree,train_time [s],prediction_time [s],MAPE,MAE,MSE
10,15,3,5,True,True,7,1620,250,300,0.04,30,50,0.5,11.866850400008843,0.47953490001964383,0.06086772869833872,6.117835088104627,107.80560328952505
10,15,3,5,True,True,7,1740,200,300,0.05,25,50,0.30000000000000004,11.717716299986932,0.5163109999921289,0.061437037473659785,6.1859171830749915,108.81955653858711
10,15,3,5,True,True,6,1920,250,300,0.060000000000000005,30,45,0.4,10.32805000001099,0.430545200004417,0.061111893403475774,6.139620369915828,107.90977959057562
10,15,3,5,True,True,7,1300,150,300,0.08,30,50,0.4,12.560586700004933,0.530452899998636,0.060733863885268635,6.088178686123132,107.08335604414941
10,15,3,5,True,True,8,1480,200,300,0.05,35,50,0.4,13.574408599997696,0.5404333999977098,0.06064284752210575,6.0897378651563505,106.28604780815535
10,15,3,5,True,True,8,1820,200,300,0.05,35,50,0.4,13.695174600004975,0.5432484999982989,0.06064284752210575,6.0897378651563505,106.28604780815535
10,15,3,5,True,True,8,1420,200,300,0.05,30,50,0.4,13.559957399993436,0.544984200001636,0.06035643715843947,6.055072821868339,105.57066114442243
10,15,3,5,True,True,8,1500,250,300,0.05,30,50,0.4,12.856267499999376,0.5260485999970115,0.06057675803447133,6.086493412426548,106.1947021528811
10,15,3,5,True,True,8,1360,250,400,0.05,30,50,0.4,16.626243400009116,0.6989136999909533,0.06073068293973836,6.09593112527979,106.65426336005278
10,15,3,5,True,True,7,1440,250,300,0.05,30,50,0.4,11.547641699995438,0.4843531000005896,0.060857141199640065,6.117720952195939,106.74350979218173
10,15,3,5,True,True,8,1320,250,200,0.04,30,50,0.30000000000000004,8.843514499996672,0.334122500004014,0.06231398273234693,6.307150825403935,109.97293037564198
10,15,3,5,True,True,7,1420,250,400,0.05,25,45,0.4,15.04817770000227,0.658611099999689,0.060677872783425846,6.088757546676551,106.63432737730666
10,15,3,5,True,True,8,1240,200,300,0.060000000000000005,30,50,0.5,13.849470100009057,0.5424437000037869,0.06053866025246008,6.064153770981849,107.23687711132487
10,15,3,5,True,True,3,1560,800,300,0.05,25,45,0.4,6.229015000004438,0.2633755000133533,0.06453773303813337,6.601470941238628,116.27108941572662
10,15,3,5,True,True,8,1500,200,300,0.05,30,50,0.4,13.556692300000577,0.550265700003365,0.06035643715843947,6.055072821868339,105.57066114442243
10,15,3,5,True,True,8,1500,200,400,0.05,30,50,0.4,17.592622699994536,0.7350536000012653,0.0604076332411957,6.0521123388910025,105.61007608225704
10,15,3,5,True,True,8,1500,150,400,0.05,30,50,0.4,18.807591299992055,0.7601957000078983,0.06045141720885865,6.054675657149804,106.31803309917238
10,15,3,5,True,True,8,1280,200,400,0.05,30,50,0.4,17.517825700000685,0.7287772000054247,0.0604076332411957,6.0521123388910025,105.61007608225704
10,15,3,5,True,True,7,1260,250,400,0.01,30,50,0.4,15.33478930000274,0.5949925999884726,0.06328398201038014,6.380111886017459,110.5807891455568
10,15,3,5,True,True,8,1380,200,400,0.05,30,50,0.4,17.514414000004763,0.725951599990367,0.0604076332411957,6.0521123388910025,105.61007608225704
10,15,3,5,True,True,9,1380,200,400,0.05,30,50,0.4,20.323672099999385,0.7722452999878442,0.0606023862053417,6.0753414129871866,105.94844437798376
10,15,3,5,True,True,9,1380,200,400,0.05,30,50,0.4,20.339947300009953,0.7695488999961526,0.0606023862053417,6.0753414129871866,105.94844437798376
10,15,3,5,True,True,9,1380,200,400,0.05,30,45,0.4,20.221374899992952,0.7751914999971632,0.06049309165973856,6.064747190444309,106.11032966044515
10,15,3,5,True,True,9,1380,150,400,0.05,30,50,0.4,22.31210610000562,0.8187027999956626,0.06046530092454303,6.059249677780797,106.22565232169278
10,15,3,5,True,True,9,1380,200,400,0.05,30,45,0.4,20.202354499997455,0.7753192000018316,0.06049309165973856,6.064747190444309,106.11032966044515
10,15,3,5,True,True,9,1440,200,400,0.05,30,45,0.4,21.03106910000497,0.7898809999969671,0.06049309165973856,6.064747190444309,106.11032966044515
10,15,3,5,True,True,9,1400,200,400,0.05,30,45,0.4,551.1219589000029,1.1732114000114962,0.06049309165973856,6.064747190444309,106.11032966044515
10,15,3,5,True,True,9,1420,200,400,0.05,25,45,0.4,23.806351100007305,1.160910499995225,0.06052939436343918,6.073200412805491,105.93776864783871
10,15,3,5,True,True,9,1420,200,400,0.05,25,45,0.4,20.786239599998225,0.8345166000071913,0.06052939436343918,6.073200412805491,105.93776864783871
10,15,3,5,True,True,9,1420,200,400,0.05,25,45,0.4,19.82017750000523,0.7723547000059625,0.06052939436343918,6.073200412805491,105.93776864783871
10,15,3,5,True,True,9,1440,200,400,0.05,20,45,0.4,19.586027699988335,0.7561546000069939,0.06063224725707819,6.081376189546863,106.23050668409661
10,15,3,5,True,True,9,1380,200,400,0.05,25,45,0.4,19.69315180000558,0.7498280000072555,0.06052939436343918,6.073200412805491,105.93776864783871
10,15,3,5,True,True,9,1420,200,400,0.04,25,45,0.4,19.739810100007162,0.7472100000013597,0.060436893212198806,6.0647795951638725,105.98042997777645
10,15,3,5,True,True,9,1360,150,400,0.04,20,45,0.4,21.528517999984615,0.7988135999912629,0.06036317048831477,6.054082440985831,106.30417926840992
10,15,3,5,True,True,9,1380,200,400,0.04,25,45,0.4,19.828253900013806,0.7669011000034516,0.060436893212198806,6.0647795951638725,105.98042997777645
10,15,3,5,True,True,9,1420,200,400,0.04,25,45,0.4,19.98403979998693,0.7577926000085426,0.060436893212198806,6.0647795951638725,105.98042997777645
10,15,3,3,True,True,9,1320,200,400,0.04,25,40,0.4,33.0312469000055,1.2378951999999117,0.061419773869195456,6.1735571099207585,112.00842904782398
10,15,3,5,True,True,9,1420,200,400,0.04,25,45,0.4,19.875768199999584,0.767200700007379,0.060436893212198806,6.0647795951638725,105.98042997777645
10,15,3,5,True,True,9,1440,200,400,0.04,25,45,0.4,19.893653899998753,0.7763360000026296,0.060436893212198806,6.0647795951638725,105.98042997777645
10,15,3,5,True,True,9,1420,150,400,0.04,25,45,0.4,22.427730499999598,0.8082843000083813,0.06046501108966629,6.062756390430404,106.45414205118585
10,15,3,5,True,True,9,1480,200,400,0.04,25,45,0.4,19.93171859999711,0.7645742999957292,0.060436893212198806,6.0647795951638725,105.98042997777645
10,15,3,5,True,True,9,1440,200,400,0.04,25,45,0.4,22.313707200009958,0.816417400012142,0.060436893212198806,6.0647795951638725,105.98042997777645
10,15,3,5,True,True,9,1480,200,400,0.04,25,40,0.4,19.991844500000298,0.7732257999959984,0.06035951555597954,6.05984884835609,106.01647217310523
10,15,3,5,True,True,9,1440,150,400,0.04,20,45,0.5,22.34989929999574,0.7966049000024213,0.0602263977219522,6.032197538424605,106.81796099307763
10,15,3,5,True,True,9,1340,200,400,0.04,25,45,0.4,19.929804599996714,0.7596431999991182,0.060436893212198806,6.0647795951638725,105.98042997777645
10,15,3,5,True,True,9,1400,200,400,0.04,25,45,0.4,20.00067899998976,0.7760054000027594,0.060436893212198806,6.0647795951638725,105.98042997777645
10,15,3,5,True,True,9,1340,200,400,0.04,25,45,0.4,20.009901499994157,0.7646704999933718,0.060436893212198806,6.0647795951638725,105.98042997777645
10,15,3,5,True,True,9,1500,200,400,0.04,25,45,0.4,20.46963359999063,0.7753106000018306,0.060436893212198806,6.0647795951638725,105.98042997777645
10,15,3,5,True,True,9,1340,200,400,0.04,25,45,0.4,19.924287899993942,0.7716220000074827,0.060436893212198806,6.0647795951638725,105.98042997777645
10,15,3,5,True,True,9,1280,150,400,0.04,25,45,0.4,21.745747799999663,0.8026960999995936,0.06046501108966629,6.062756390430404,106.45414205118585
10,15,3,5,True,True,9,1460,200,400,0.04,25,45,0.4,20.009240500003216,0.7823738000006415,0.060436893212198806,6.0647795951638725,105.98042997777645
10,15,3,5,True,True,9,1480,200,400,0.04,20,45,0.4,19.88090010000451,0.7614174999907846,0.060406853015757066,6.0640826968906465,106.1018898475052
10,15,3,5,True,True,9,1360,550,400,0.04,25,40,0.4,14.626451399999496,0.6184058999933768,0.06144614627945847,6.22974182009236,107.96282520046174
10,15,3,5,True,True,9,1320,150,400,0.03,25,45,0.4,22.47146669999347,0.8615575000076205,0.060381637647905995,6.059442640722952,106.08872382929282
10,15,3,5,True,True,9,1400,200,400,0.04,20,45,0.4,19.889887799989083,0.7693294000055175,0.060406853015757066,6.0640826968906465,106.1018898475052
10,15,3,5,True,True,9,1520,200,400,0.04,25,45,0.4,20.00636939999822,0.7634077000038815,0.060436893212198806,6.0647795951638725,105.98042997777645
10,15,3,5,True,True,9,1520,200,400,0.04,25,45,0.4,20.469410599987896,0.7858865000016522,0.060436893212198806,6.0647795951638725,105.98042997777645
10,15,3,5,True,True,9,1520,200,400,0.04,25,20,0.4,19.96443370000634,0.7650671000010334,0.060513723240652656,6.075901765261087,106.43045092652847
10,15,3,5,True,True,9,1500,200,400,0.04,25,45,0.4,20.04472519999399,0.7593025999885867,0.060436893212198806,6.0647795951638725,105.98042997777645
10,15,3,5,True,True,9,1520,200,400,0.04,25,45,0.4,20.02800909999496,0.7687990999911563,0.060436893212198806,6.0647795951638725,105.98042997777645
10,15,3,5,True,True,9,1600,750,400,0.05,25,40,0.4,13.041908799998055,0.567918999993708,0.06289221166178677,6.422498549532308,111.89694054176948
10,15,3,5,True,True,9,1420,150,400,0.04,25,45,0.4,21.812425600001006,0.7995580000060727,0.06046501108966629,6.062756390430404,106.45414205118585
10,15,3,5,True,True,9,1540,200,400,0.05,25,45,0.4,19.83134190000419,0.7699456999980612,0.06052939436343918,6.073200412805491,105.93776864783871
10,15,3,5,True,True,9,1560,200,400,0.05,20,45,0.4,19.956958499991742,0.7827002999838442,0.06063224725707819,6.081376189546863,106.23050668409661
10,15,3,5,True,True,9,1460,200,400,0.05,25,45,0.4,20.246791900011885,0.778033200003847,0.06052939436343918,6.073200412805491,105.93776864783871
10,15,3,5,True,True,9,1540,200,400,0.05,25,45,0.4,20.04402110000956,0.7687812000076519,0.06052939436343918,6.073200412805491,105.93776864783871
10,15,3,5,True,True,9,1440,200,400,0.05,25,45,0.4,19.908006300000125,0.7633376000085264,0.06052939436343918,6.073200412805491,105.93776864783871
10,15,3,5,True,True,9,1600,200,400,0.05,25,45,0.4,20.048522299999604,0.7666055999943637,0.06052939436343918,6.073200412805491,105.93776864783871
10,15,3,5,True,True,9,1640,200,400,0.05,25,45,0.4,19.99329269998998,0.7666787999914959,0.06052939436343918,6.073200412805491,105.93776864783871
10,15,3,5,True,True,9,1620,200,400,0.05,25,45,0.4,19.98915309998847,0.7677163999978802,0.06052939436343918,6.073200412805491,105.93776864783871
10,15,3,5,True,True,9,1640,150,400,0.05,25,40,0.4,21.677601100003812,0.8175214000002597,0.0604635860311605,6.0562426840186205,106.72833560526728
10,15,3,5,True,True,8,1580,200,400,0.05,25,45,0.4,17.284175399996457,0.7227880999998888,0.06051655854919305,6.06495213418512,105.79300548850061
10,15,3,5,True,True,8,1600,200,400,0.05,25,50,0.4,17.28804339998169,0.7225344000034966,0.060401629502268815,6.052210059825126,105.76139750978393
10,15,3,5,True,True,8,1600,150,400,0.05,25,45,0.4,18.630425299998024,0.7622141999891028,0.060490937339108715,6.056202240317423,106.75080202740571
10,15,3,5,True,True,8,1620,500,400,0.05,25,50,0.4,13.68658399998094,0.6128065000011702,0.0615694980922866,6.23870848300201,108.64234727362289
10,15,3,5,True,True,8,1560,200,400,0.05,25,50,0.4,17.27602409999963,0.7283751999930246,0.060401629502268815,6.052210059825126,105.76139750978393
10,15,3,5,True,True,8,1580,200,400,0.05,25,30,0.4,17.361090200000035,0.7258026999988942,0.06048046474251756,6.0631262400070725,106.32590127213113
10,15,3,5,True,True,8,1640,200,400,0.05,20,50,0.4,17.260519800009206,0.7463489000074333,0.06051819958516239,6.068621936893621,106.14294438112717
10,15,3,5,True,True,8,1660,200,400,0.05,25,50,0.4,17.293086500001664,0.7291391999970074,0.060401629502268815,6.052210059825126,105.76139750978393
10,15,3,5,True,True,8,1660,200,400,0.05,25,50,0.4,17.315871699989657,0.7264153999931295,0.060401629502268815,6.052210059825126,105.76139750978393
10,15,3,5,True,True,8,1580,250,400,0.05,15,50,0.4,16.409589300004882,0.6964722000047914,0.06063272322369004,6.086043638230778,106.26077280956157
10,15,3,5,True,True,8,1660,200,400,0.05,25,50,0.4,17.36242029999994,0.7262553999971715,0.060401629502268815,6.052210059825126,105.76139750978393
10,15,3,5,True,True,8,1680,200,400,0.05,25,50,0.4,17.36314740000671,0.7257530999995652,0.060401629502268815,6.052210059825126,105.76139750978393
10,15,3,5,True,True,8,1640,200,400,0.05,20,50,0.4,17.521688400003768,0.7270257999844034,0.06051819958516239,6.068621936893621,106.14294438112717
10,15,3,5,True,True,8,1760,200,400,0.05,25,50,0.4,17.524084100004984,0.7275831999868387,0.060401629502268815,6.052210059825126,105.76139750978393
10,15,3,5,True,True,8,1660,200,400,0.05,25,50,0.4,17.458803500012436,0.7355778999990434,0.060401629502268815,6.052210059825126,105.76139750978393
10,15,3,5,True,True,8,1780,200,400,0.05,25,10,0.4,18.258211800006393,0.8012824999896111,0.060554049222443035,6.076371454099309,106.76485528571628
10,15,3,5,True,True,8,1680,250,400,0.05,25,50,0.4,16.441884599997138,0.6946041000046534,0.0605650396726982,6.083953496596813,106.04390815792465
10,15,3,5,True,True,8,1700,200,400,0.05,25,50,0.4,17.397200699990208,0.7247462000013911,0.060401629502268815,6.052210059825126,105.76139750978393
10,15,3,5,True,True,8,1700,200,400,0.05,25,50,0.4,17.40517419997923,0.7268928999910713,0.060401629502268815,6.052210059825126,105.76139750978393
10,15,3,3,True,True,8,1780,150,400,0.05,25,50,0.4,31.018078799999785,1.3060586999927182,0.061210018692336186,6.14362603566061,110.85342650160118
10,15,3,5,True,True,8,1680,200,400,0.05,25,50,0.4,17.28940410001087,0.7235802999930456,0.060401629502268815,6.052210059825126,105.76139750978393
10,15,3,5,True,True,8,1700,200,400,0.05,25,50,0.4,17.379352699987066,0.7277887000018382,0.060401629502268815,6.052210059825126,105.76139750978393
10,15,3,1,True,True,8,1700,250,400,0.05,25,50,0.4,92.09746299997641,3.299829299990961,0.0661934266750742,6.794042906173625,134.467952349533
10,15,3,5,True,True,8,1680,200,400,0.05,25,50,0.4,17.813379699990037,0.7247273000102723,0.060401629502268815,6.052210059825126,105.76139750978393
10,15,3,5,True,True,8,1680,200,400,0.05,25,50,0.4,17.55921880000824,0.7219152000034228,0.060401629502268815,6.052210059825126,105.76139750978393
10,15,3,5,True,True,8,1740,200,400,0.05,25,50,0.4,17.43893989999924,0.7274466999879223,0.060401629502268815,6.052210059825126,105.76139750978393
10,15,3,5,True,True,8,1720,600,400,0.05,25,50,0.4,13.068868800000928,0.5915760999996564,0.06177156370337437,6.272624500372893,108.79315324024579
10,15,3,5,True,True,8,1680,200,400,0.05,25,50,0.4,17.534985099999176,0.7350315999938175,0.060401629502268815,6.052210059825126,105.76139750978393
10,15,3,5,True,True,8,1740,200,400,0.05,25,50,0.4,17.46400999999605,0.7308138000153122,0.060401629502268815,6.052210059825126,105.76139750978393
10,15,3,5,True,True,8,1680,200,400,0.05,25,50,0.4,17.466782400006196,0.7230046999902697,0.060401629502268815,6.052210059825126,105.76139750978393
10,15,3,5,True,True,8,1680,200,400,0.05,25,50,0.4,17.491153400005715,0.7358244999995804,0.060401629502268815,6.052210059825126,105.76139750978393
10,15,3,5,True,True,8,1740,200,400,0.05,25,50,0.4,17.483302400003595,0.7292732999922009,0.060401629502268815,6.052210059825126,105.76139750978393
10,15,3,5,True,True,8,1680,250,400,0.05,25,50,0.4,16.543822999999975,0.6959875999964424,0.0605650396726982,6.083953496596813,106.04390815792465
10,15,3,5,True,True,8,1780,150,400,0.05,25,50,0.4,18.8057747999992,0.7592361999923014,0.06041421055382685,6.049593844360582,106.25392014145974
10,15,3,5,True,True,8,1740,200,400,0.05,25,50,0.4,17.436557300010463,0.7275263000119594,0.060401629502268815,6.052210059825126,105.76139750978393
10,15,3,5,True,True,8,1680,200,400,0.05,20,50,0.4,17.367681099996844,0.722411300004751,0.06051819958516239,6.068621936893621,106.14294438112717
10,15,3,5,True,True,8,1740,200,400,0.05,25,50,0.4,17.512700000013865,0.7271092000009958,0.060401629502268815,6.052210059825126,105.76139750978393
10,15,3,5,True,True,8,1800,150,400,0.05,30,50,0.4,18.77229829999851,0.7664755999867339,0.06045141720885865,6.054675657149804,106.31803309917238
10,15,3,5,True,True,8,1740,250,400,0.05,25,50,0.5,16.912741199987067,0.6913585999864154,0.06054042670778537,6.073307783986252,106.57021247731552
10,15,3,5,True,True,8,1660,200,400,0.060000000000000005,20,50,0.4,17.80687859999307,0.735681799989834,0.06064773486407234,6.078350380719169,106.65095963943084
10,15,3,5,True,True,8,1720,200,400,0.05,30,50,0.30000000000000004,17.17686269999831,0.7326425999999628,0.061179924840003626,6.152139876622402,107.9802772244801
10,15,3,5,True,True,8,1760,200,400,0.05,25,50,0.4,17.476990799994383,0.7309975000025588,0.060401629502268815,6.052210059825126,105.76139750978393
10,15,3,5,True,True,8,1700,150,400,0.05,5,50,0.4,19.11552100001427,0.8010519999952521,0.06037139564032087,6.050771631125687,106.30738068071624
10,15,3,5,True,True,8,1860,200,400,0.05,25,50,0.4,17.569794399991224,0.7363742000088678,0.060401629502268815,6.052210059825126,105.76139750978393
10,15,3,5,True,True,8,1900,250,400,0.05,30,50,0.4,16.7199066999965,0.7033903999908944,0.06073068293973836,6.09593112527979,106.65426336005278
10,15,3,5,True,True,8,1740,200,400,0.05,25,50,0.4,17.49583210000128,0.7317689999981667,0.060401629502268815,6.052210059825126,105.76139750978393
10,15,3,5,True,True,8,1840,250,400,0.05,25,50,0.4,16.660477000004903,0.6996738000016194,0.0605650396726982,6.083953496596813,106.04390815792465
10,15,3,5,True,True,8,1680,200,200,0.05,30,50,0.4,9.56038619998435,0.3464981999932206,0.060792845887235186,6.117617556958426,106.33563112867883
10,15,3,5,True,True,8,1660,150,400,0.060000000000000005,25,50,0.30000000000000004,19.513131300009263,0.8188417000055779,0.06149268566079535,6.167004331917689,108.8457254982575
10,15,3,5,True,True,8,1740,200,400,0.05,30,50,0.5,22.268858100003854,1.0218528999976115,0.06036002373326008,6.048139713495793,106.33382827020705
10,15,3,5,True,True,8,1800,200,400,0.05,25,50,1.0,20.92381999999634,0.7916893000074197,0.06050118053225945,6.0779911137879035,107.18799748859344
10,15,3,5,True,True,8,1860,200,400,0.05,20,50,0.4,18.35125030000927,0.7896198000089498,0.06051819958516239,6.068621936893621,106.14294438112717
10,15,3,5,True,True,8,1820,200,400,0.05,25,50,0.4,20.011716700006218,0.8652634999889415,0.060401629502268815,6.052210059825126,105.76139750978393
10,15,3,5,True,True,8,1640,150,400,0.05,25,50,0.4,19.60761839999759,0.8056582999997772,0.06041421055382685,6.049593844360582,106.25392014145974
10,15,3,5,True,True,8,1800,200,100,0.05,30,50,0.4,5.7399951000043075,0.19156979999388568,0.06207635156006414,6.263467216245188,108.28677989343144
10,15,3,5,True,True,8,1720,250,400,0.05,25,50,0.4,17.34660260000237,0.7636421999995946,0.0605650396726982,6.083953496596813,106.04390815792465
10,15,3,5,True,True,8,1760,200,400,0.05,30,50,0.4,18.60751290000917,0.7742809999981546,0.0604076332411957,6.0521123388910025,105.61007608225704
10,15,3,5,True,True,8,1660,150,400,0.05,30,50,0.4,19.554550900000322,0.8215486000044621,0.06045141720885865,6.054675657149804,106.31803309917238
10,15,3,5,True,True,8,1700,200,400,0.060000000000000005,30,50,0.4,18.052591399995435,0.7823039000140852,0.06071826031861626,6.092090654395083,106.5732731521224
10,15,3,5,True,True,8,1620,200,400,0.05,30,50,0.4,18.219594699985464,0.7818097999916063,0.0604076332411957,6.0521123388910025,105.61007608225704
10,15,3,3,True,True,8,1620,200,400,0.05,30,50,0.4,30.124456800003827,1.2497317000088515,0.06138551936906312,6.164955173978452,111.71153962684025
10,15,3,5,True,True,8,1780,250,400,0.05,30,50,0.9000000000000001,19.57667070000025,0.7388576000084868,0.06061794100653232,6.087247716148739,107.62075972599013
10,15,3,5,True,True,8,1600,200,400,0.05,30,50,0.4,18.13928719999967,0.7846716999920318,0.0604076332411957,6.0521123388910025,105.61007608225704
15,15,3,5,True,True,8,1640,150,400,0.05,30,50,0.5,20.75067200000194,0.7993607000025804,0.060775215227135936,6.105538624090559,108.00717248011705
10,15,3,5,True,True,8,1740,200,400,0.05,30,50,0.4,18.1237792000029,0.785509200009983,0.0604076332411957,6.0521123388910025,105.61007608225704
10,15,3,5,True,True,8,1600,250,400,0.05,30,50,0.4,17.192648399992322,0.7666623999830335,0.06073068293973836,6.09593112527979,106.65426336005278
10,15,3,5,True,True,8,1720,200,400,0.05,30,50,0.30000000000000004,17.6559971000097,0.784439700000803,0.061179924840003626,6.152139876622402,107.9802772244801
10,15,3,5,True,True,8,1760,200,400,0.05,30,50,0.4,19.584659200001624,0.8965979999920819,0.0604076332411957,6.0521123388910025,105.61007608225704
10,15,3,5,True,True,8,1600,200,400,0.060000000000000005,30,50,0.4,21.356481700000586,0.9865222000007634,0.06071826031861626,6.092090654395083,106.5732731521224
10,15,3,5,True,True,8,1660,150,400,0.05,30,50,0.4,24.137118099999498,0.9471166000002995,0.06045141720885865,6.054675657149804,106.31803309917238
10,15,3,5,True,True,8,1760,200,400,0.05,30,50,0.4,21.557964799998445,0.8838628999947105,0.0604076332411957,6.0521123388910025,105.61007608225704
10,15,3,5,True,True,8,1620,250,400,0.05,30,50,0.4,17.698356900000363,0.7302442000000156,0.06073068293973836,6.09593112527979,106.65426336005278
10,15,3,5,True,True,8,1740,200,400,0.05,30,50,0.4,17.707860799993796,0.7388718999936827,0.0604076332411957,6.0521123388910025,105.61007608225704
10,15,3,5,True,True,8,1560,200,400,0.05,30,50,0.4,18.099752099995385,0.7634029999971972,0.0604076332411957,6.0521123388910025,105.61007608225704
10,15,3,5,True,True,8,1560,150,400,0.05,30,50,0.4,22.425100600004953,1.0163078999976278,0.06045141720885865,6.054675657149804,106.31803309917238
10,15,3,5,True,True,8,1760,200,400,0.05,30,50,0.5,20.281146099994658,0.8505667999997968,0.06036002373326008,6.048139713495793,106.33382827020705
10,15,3,5,True,True,8,1760,200,400,0.060000000000000005,30,50,0.4,20.477110799998627,0.8947531000012532,0.06071826031861626,6.092090654395083,106.5732731521224
10,15,3,5,True,True,8,1860,200,400,0.05,30,25,0.4,20.60951880000357,0.8904203000056441,0.06054744187247496,6.072305928317145,106.3246912932699
10,15,3,5,True,True,8,1740,250,400,0.05,30,50,0.30000000000000004,18.877811900005327,0.9248479999951087,0.06144830961970493,6.184152353074407,108.86630149083868
10,15,3,5,True,True,8,1820,150,400,0.05,30,50,0.4,22.18701140000485,0.9115419999943697,0.06045141720885865,6.054675657149804,106.31803309917238
10,15,3,5,True,True,8,1820,200,400,0.05,30,50,0.4,21.109175700010383,0.9157115000198246,0.0604076332411957,6.0521123388910025,105.61007608225704
10,15,3,5,True,True,8,1780,200,400,0.05,30,50,0.4,20.945291500007443,0.9456940999880317,0.0604076332411957,6.0521123388910025,105.61007608225704
